time,OS,RL
183.45,13.4204,13.452
183.651,13.4264,13.4539
183.851,13.433,13.4548
184.051,13.4429,13.4568
184.252,13.4571,13.4579
184.452,13.4715,13.4594
184.653,13.4913,13.4613
184.853,13.5079,13.4623
185.054,13.5226,13.463
185.254,13.534,13.4625
185.454,13.5449,13.4634
185.655,13.5503,13.4621
185.855,13.5561,13.4574
186.056,13.5622,13.457
186.256,13.5658,13.4562
186.457,13.5679,13.4564
186.657,13.567,13.459
186.858,13.5625,13.461
187.058,13.5558,13.4646
187.258,13.5473,13.47
187.459,13.5377,13.4741
187.659,13.5302,13.4754
187.86,13.5237,13.4771
188.06,13.5142,13.48
188.261,13.5055,13.4827
188.461,13.5012,13.4843
188.662,13.4948,13.4851
188.862,13.4882,13.4842
189.063,13.486,13.4806
189.263,13.4871,13.4764
189.464,13.4882,13.4717
189.664,13.4861,13.4648
189.864,13.4867,13.4558
190.065,13.4895,13.4472
190.266,13.4912,13.44
190.466,13.4895,13.432
190.666,13.4917,13.4216
190.867,13.4954,13.4144
191.068,13.4993,13.4062
191.268,13.5007,13.401
191.469,13.4977,13.3979
191.669,13.493,13.3959
191.87,13.4863,13.3943
192.07,13.478,13.397
192.271,13.469,13.4022
192.471,13.4604,13.4059
192.672,13.4489,13.4125
192.872,13.4417,13.4147
193.076,13.4358,13.4157
193.277,13.4283,13.4182
193.477,13.4216,13.4249
193.678,13.4116,13.4306
193.878,13.4029,13.4364
194.079,13.3967,13.4437
194.279,13.3907,13.4503
194.48,13.3828,13.4587
194.68,13.3787,13.4664
194.881,13.3781,13.4725
195.081,13.3762,13.4798
195.282,13.3807,13.4877
195.482,13.3915,13.4935
195.683,13.4038,13.502
195.884,13.4091,13.5081
